time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.109803248569,0.187677014146,12.0878219992,0.0764745949163,6.23476772962,0.0,0.29583270162,0.459584179529,2.84887152459,0.119228889487,-0.0576734568856,0.0,428.6569192326198,429.22837572760636,428.7484393554069,429.1144714357051
1.3800000000000008,0.128476475514,0.216713511561,12.2598703852,0.0839593167799,6.23157078818,0.0,0.32690971011,0.50896658237,2.88589303482,0.133959952857,-0.0456982975792,0.0,425.3816488660589,426.4038464609103,424.5609170286565,425.83771226798433
1.4400000000000008,0.149110087705,0.248918141582,12.4348532758,0.0914598677675,6.22844025338,0.0,0.361145005623,0.565261807716,2.94661020485,0.0934767705435,-0.0700761629612,0.0,434.568579504018,432.51825756657735,435.5228597176829,432.13724599079615
1.5000000000000009,0.171871073246,0.284649175394,12.6136018631,0.096758625346,6.22478837845,0.0,0.397919314119,0.626278309165,3.01140934373,0.0752130041961,-0.0469178281163,0.0,435.2476218533248,437.1785996052092,435.6742184289654,434.15102441531434
1.560000000000001,0.197047477279,0.324374310749,12.798621815,0.10111061094,6.22216587157,0.0,0.441562445037,0.698325394607,3.1554367019,0.066551225218,-0.0379601280713,0.0,460.47068999166726,461.17775684813967,461.38033009378324,460.6997984672967
1.620000000000001,0.225038059599,0.36874794202,12.9945359334,0.106258340578,6.21978972163,0.0,0.491692267421,0.781283302345,3.3742938762,0.109146639245,-0.0431071310938,0.0,484.8215930499379,484.4340606449819,482.113218331937,485.3257415757613
1.680000000000001,0.255845833084,0.417813237122,13.199688447,0.112684758115,6.21705392948,0.0,0.535478459732,0.854835725254,3.46372331949,0.1026831706,-0.0511069782434,0.0,446.0974858048851,445.44251517179623,447.7325607206496,447.21634329137237
1.740000000000001,0.289254838361,0.471277743385,13.4089529055,0.118579075373,6.21385265238,0.0,0.578435489226,0.927851458596,3.51148042451,0.0874147412077,-0.0582763935628,0.0,434.33268672876693,433.7289843627161,434.93633582796576,433.66405472009154
1.8000000000000012,0.325476699769,0.529524622996,13.6235174464,0.123469926523,6.21013229053,0.0,0.629308090712,1.01418401654,3.64011727204,0.0658448063225,-0.0707601723821,0.0,460.82133823551163,459.83074301901337,461.03726432081226,459.33475768296273
1.8600000000000012,0.364416101046,0.592349133802,13.8401798225,0.127422550314,6.20591082942,0.0,0.669013760602,1.08027796985,3.58203883531,0.0659414667143,-0.0695650440498,0.0,400.55295083429047,400.6572578339056,399.8342506516086,399.84680389320846
1.9200000000000013,0.406051524486,0.65960231089,14.0564775585,0.131253265093,6.20138871202,0.0,0.719221086416,1.16181474158,3.62760257204,0.0592857670061,-0.0906843195241,0.0,435.8103952707239,434.03663135583906,435.5742444638021,435.02030101006443
1.9800000000000013,0.450991119811,0.732135569682,14.2779093435,0.134497741209,6.19657019904,0.0,0.779261205524,1.25623516524,3.75288250238,0.0408133415075,-0.0650457155359,0.0,459.88203967398096,461.903243945797,461.60508000524635,460.14674110461107
2.0400000000000014,0.499226763142,0.809773230655,14.502266938,0.136955637215,6.19248358318,0.0,0.828924477401,1.33187014797,3.72568026398,0.0412663237336,-0.0750739175775,0.0,413.25373026647077,412.36482199766897,412.574052460627,412.61507142132314
2.1000000000000014,0.550773986314,0.892375979883,14.7278075467,0.139314429206,6.18805372969,0.0,0.889718942984,1.42171952753,3.7919726094,0.035090130851,-0.0714553222534,0.0,443.96912141463133,444.26168501332614,443.5285523280375,443.021753294793
2.1600000000000015,0.605934280045,0.980237008129,14.9560898849,0.14157894813,6.18484596676,0.0,0.949264887601,1.50712756068,3.81722250621,0.0425773189913,-0.0310762331557,0.0,428.0260959486739,431.44654615953783,432.31529067010564,432.9464678490169
2.2200000000000015,0.665401753647,1.07423687737,15.1927116338,0.143973435971,6.18296414879,0.0,1.03310912087,1.62633696695,4.06911428587,0.0339511090139,-0.0319446139749,0.0,500.56195255301026,500.4985276610132,501.06492157735,500.4379909224352
2.2800000000000016,0.729417298745,1.17468853998,15.4392595056,0.145779584926,6.18160801171,0.0,1.10084964544,1.72215409827,4.14872594843,0.0210113902221,-0.00849995072846,0.0,449.5067802362389,451.4027432731792,452.82834022753644,451.78640221075466
2.3400000000000016,0.7975189294,1.28091787044,15.6905930931,0.146842903831,6.18068013324,0.0,1.16921536993,1.81884609353,4.22865227119,0.0101628419381,-0.0354417639728,0.0,452.48659236024537,450.3122587335058,453.72587939069666,452.8539209079935
2.4000000000000017,0.869490141367,1.3926001067,15.9442866954,0.147523679333,6.17902821271,0.0,1.22996546635,1.90389871086,4.22770593431,0.0136138245196,-0.0151470282432,0.0,426.43586144389894,428.16586882414975,426.740148831905,427.03454341443603
